"","p.name","p.id","p.owner","track.name","track.id","added.at","track.duration","track.popularity","track.dance","track.energy","track.key","track.loudness","track.speechiness","track.acousticness","track.instrumentalness","track.liveness","track.valence","track.tempo"
"110","chi playlist 4 hinds","79CNPfomiyZpf5dhzJzWlj","twinpeakschicago","I Don't Wanna Miss You","2212JVZd0O1erqbYrv8PBf","2017-02-14T22:23:30Z",180306,40,0.452,0.806,7,-5.22,0.0393,0.00259,0.512,0.106,0.435,118.88
"111","chi playlist 4 hinds","79CNPfomiyZpf5dhzJzWlj","twinpeakschicago","Don’t Want to Say Good-Bye","46PRt8nn7L9M4lseCGq79c","2017-02-14T22:23:30Z",168437,19,0.666,0.591,0,-7.966,0.0446,0.621,0,0.0793,0.492,120.141
"112","chi playlist 4 hinds","79CNPfomiyZpf5dhzJzWlj","twinpeakschicago","Follow","5GbVh3e0zrNrk0HUNskmcQ","2017-02-14T22:23:30Z",206786,51,0.566,0.582,2,-6.288,0.03,0.708,0.548,0.104,0.637,119.93
"113","chi playlist 4 hinds","79CNPfomiyZpf5dhzJzWlj","twinpeakschicago","He's Got It","7mZTuhnLsyR7wPoTyt2Rra","2017-02-14T22:23:30Z",199000,14,0.438,0.748,11,-5.792,0.0269,0.477,0.000882,0.118,0.888,106.029
"114","chi playlist 4 hinds","79CNPfomiyZpf5dhzJzWlj","twinpeakschicago","Dudes in Suits","0HBy0XYjcjSQaO9WwlbfBb","2017-02-14T22:23:30Z",191045,10,0.526,0.761,9,-7.682,0.039,0.384,0.86,0.106,0.565,143.406
"115","chi playlist 4 hinds","79CNPfomiyZpf5dhzJzWlj","twinpeakschicago","Lake Shore Drive","46MX86XQqYCZRvwPpeq4Gi","2017-02-14T22:23:30Z",235173,60,0.434,0.885,4,-7.367,0.0396,0.204,0,0.0811,0.843,93.999
"116","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","Kiss Kiss","3cOjXBQTbucAyzK8yWJlZr","2017-04-17T15:31:59Z",216949,41,0.476,0.397,0,-12.215,0.429,0.559,2.92e-06,0.0862,0.209,66.123
"117","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","Aoyama","1UJ3nR4mKoQqLHOt30tjRd","2017-04-17T15:31:59Z",179104,3,0.599,0.711,6,-7.659,0.0416,0.113,0.846,0.103,0.0853,133.971
"118","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","Realize","6BEQpMg99ZmSVgYAs2CtkU","2017-04-17T15:31:59Z",94373,47,0.813,0.446,7,-9.118,0.0573,0.223,0.895,0.113,0.722,145.033
"119","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","I Know, Imani","655vFhgN5DH47ra7AI2ABp","2017-04-17T15:31:59Z",132570,44,0.392,0.307,11,-15.387,0.273,0.137,0.889,0.15,0.129,160.654
"120","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","Care","21YqSE6vKbv3GtXFhTeWQt","2017-04-17T15:31:59Z",240451,51,0.417,0.195,10,-15.681,0.0386,0.917,0.00102,0.125,0.184,85.356
"121","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","Absolute Reprise","180AaLFTHzWS3TmaxSAAvn","2017-04-17T15:31:59Z",234997,52,0.52,0.471,7,-8.324,0.358,0.804,1.18e-05,0.0937,0.625,66.181
"122","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","Location","152lZdxL1OR0ZMW6KquMif","2017-04-17T15:31:59Z",219080,91,0.736,0.449,1,-11.462,0.425,0.33,0.000162,0.0898,0.322,80.126
"123","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","Yours and Nobody Else's","49VY7zaIgfNI96qdK1Xi2l","2017-04-17T15:31:59Z",129562,58,0.767,0.532,5,-9.231,0.248,0.739,0.903,0.133,0.0697,80.032
"124","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","Talk To Me","35vHyGMcAZdJaPKBjUbTTe","2017-04-17T15:31:59Z",196834,54,0.721,0.393,5,-11.905,0.12,0.0735,0.000175,0.342,0.637,138.97
"125","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","Shade","2hxiGRK2Z070xkSwwcLCen","2017-04-17T15:31:59Z",212971,47,0.819,0.462,3,-10.417,0.19,0.218,0.18,0.105,0.108,140.019
"126","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","Middle of Nowhere","1SwFjpaMTyOGxz82WdjerB","2017-04-17T15:31:59Z",198750,47,0.731,0.357,7,-9.808,0.224,0.431,0.838,0.109,0.0399,154.97
"127","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","No Less","2j1zYaCXkvrMjz7JCvccJi","2017-04-17T15:31:59Z",243710,59,0.525,0.278,11,-13.614,0.123,0.255,1.57e-06,0.64,0.163,91.809
"128","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","Mona Lisa","5GUvXUx0GbyBKO2f8yQxFn","2017-04-17T15:31:59Z",184888,61,0.586,0.404,1,-10.402,0.21,0.692,0.00372,0.0908,0.33,90.563
"129","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","Vibin' Out with (((O)))","6SEolIp22t0DzeBfCBo3hr","2017-04-17T15:31:59Z",311837,59,0.41,0.169,3,-11.422,0.0485,0.847,0.00327,0.117,0.197,89.494
"130","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","My Way","5miQ4DmDIkUZ88oaeFRPwf","2017-04-17T15:31:59Z",158190,49,0.599,0.415,5,-12.363,0.0794,0.672,0.878,0.11,0.17,147.975
"131","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","Authority","23fSUIQdhRFKLAURlGRObZ","2017-04-17T15:31:59Z",228832,49,0.512,0.675,9,-7.543,0.048,0.405,0.00472,0.128,0.218,140.094
"132","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","Wild Irish Roses","6efkcs2aUBMFKxl0cl2JWQ","2017-04-17T15:31:59Z",169319,57,0.632,0.305,0,-11.258,0.55,0.573,2.06e-05,0.3,0.677,86.864
"133","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","Afterglow","5lUp6n9vv3aDkvamXVBuak","2017-04-17T15:31:59Z",222874,51,0.364,0.261,11,-12.016,0.161,0.524,1.75e-05,0.159,0.328,82.11
"134","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","Honey","1BiR9bYPfgl3G0afODdU1p","2017-04-17T15:31:59Z",116000,47,0.655,0.0408,1,-20.044,0.0721,0.956,0.849,0.113,0.185,119.996
"135","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","Fly","2TBZIENp9vpWA80YB2LOeM","2017-04-17T15:31:59Z",240629,51,0.534,0.274,6,-14.13,0.0822,0.392,9.76e-05,0.168,0.0581,75.324
"136","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","Middle of Things, Beautiful Wife (feat. Xavier Oma¨r))","1OjmLuc3Kf34WcEAasCjsO","2017-04-17T15:31:59Z",222000,60,0.377,0.334,8,-10.833,0.0757,0.0858,0.00182,0.0756,0.0832,80.521
"137","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","Electric (feat. Khalid)","25wBlLDFcspzo9gBqvrQr3","2017-04-17T15:31:59Z",245293,73,0.637,0.359,10,-9.841,0.0325,0.593,5.39e-05,0.108,0.14,111.049
"138","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","Engenho da Rainha (feat. Carlos & Complexo)","1XQ0XWtIp4LgMmdl0e6ORU","2017-04-17T15:31:59Z",153070,48,0.863,0.502,11,-9.704,0.118,0.00977,0.165,0.0827,0.628,127.038
"139","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","Often","4RdBZE3BH44wZXoj2vmjez","2017-04-17T15:31:59Z",189786,64,0.599,0.27,4,-17.638,0.0905,0.845,0.00042,0.11,0.372,124.155
"140","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","Someone That You Love","3S2LNcyJre3hvJbPTcoghO","2017-04-17T15:31:59Z",177062,58,0.737,0.429,4,-8.261,0.0665,0.558,0,0.142,0.437,105.059
"141","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","Rosie","49rcitAup2KiHBMR5CiAbC","2017-04-17T15:31:59Z",194992,46,0.895,0.378,4,-9.433,0.32,0.37,0.00377,0.106,0.431,91.019
"142","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","Get You (feat. Kali Uchis)","6N3qHjcwly8ZuhE4bPYJAX","2017-04-17T15:31:59Z",277297,75,0.659,0.295,11,-8.528,0.0322,0.426,6.95e-05,0.0795,0.36,74.037
"143","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","No Sleep in Room 09","724iv8nmV6qwXXPrFtDOoL","2017-04-17T15:31:59Z",181472,36,0.797,0.419,7,-10.402,0.0806,0.292,0.433,0.0918,0.155,116.003
"144","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","Know","4xyoLXrUb0cpROQwZe1ggb","2017-04-17T15:31:59Z",214706,59,0.496,0.65,5,-3.867,0.103,0.254,8.68e-06,0.101,0.556,134.9
"145","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","Spice","2QmU4B8fsyWcTQLVDl06Pk","2017-04-17T15:31:59Z",219648,58,0.574,0.451,6,-10.803,0.191,0.514,0,0.0823,0.611,83.95
"146","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","Drift","1LdV2QpLGtA3E6WNMwAPGE","2017-04-17T15:31:59Z",222439,67,0.678,0.374,0,-9.387,0.0475,0.561,0.0249,0.103,0.0511,82.058
"147","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","Auburn","1y65wKDljRGoyEIpMWJn9b","2017-04-17T15:31:59Z",278187,48,0.64,0.363,4,-8.97,0.0532,0.72,0.00169,0.111,0.524,80.041
"148","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","Easily","3TpXajg1nKzG3ngc9tBwrD","2017-04-17T15:31:59Z",210240,68,0.772,0.256,7,-8.545,0.0481,0.491,0.00612,0.144,0.346,118.902
"149","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","The One","2tsrxY6HKzdT6BCmV1O4QJ","2017-04-17T15:31:59Z",332393,49,0.549,0.32,5,-12.854,0.0344,0.433,0.38,0.144,0.111,131.009
"150","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","Souvenirs","3p1aQ4ASknCjdlhs88w11i","2017-04-17T15:31:59Z",187392,4,0.621,0.163,6,-13.912,0.0348,0.918,0.845,0.11,0.228,130.102
"151","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","Fancy Restaurant","4cyVFkjd1LUIg1Pdk5OrNI","2017-04-17T15:31:59Z",179880,45,0.693,0.251,2,-15.664,0.0558,0.269,0.662,0.102,0.559,140.026
"152","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","Midnight Romance","58BNXIElduFQlcB5Jg7oi5","2017-04-17T15:31:59Z",211555,42,0.59,0.405,5,-10.303,0.0482,0.618,0.194,0.0991,0.116,134.954
"153","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","Approaching Ends","0BHSEhacCgjzFmSJSCewND","2017-04-17T15:31:59Z",205736,45,0.668,0.487,5,-8.409,0.0824,0.219,0.0458,0.159,0.139,173.963
"154","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","Flourish Feat. Atu","6VXwmWwj9DnXcQbuczTvvD","2017-04-17T15:31:59Z",190344,45,0.714,0.441,8,-13.052,0.0375,0.0946,0.841,0.088,0.114,116.008
"155","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","Lovely","2jGjNCH6Op0BqBHPc4Rd8d","2017-04-17T15:31:59Z",291098,53,0.385,0.473,8,-8.656,0.0519,0.575,2.88e-05,0.13,0.0614,143.614
"156","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","Last Breath","1JXSyyXO7IvLckKneromnS","2017-04-17T15:31:59Z",186528,46,0.336,0.456,3,-9.933,0.125,0.903,3.47e-05,0.103,0.426,74.071
"157","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","Comfort Chain","5BAXlRDW3YaPr3rfqV51TA","2017-04-17T15:31:59Z",184363,55,0.83,0.251,4,-19.774,0.0779,0.98,0.893,0.195,0.15,109.999
"158","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","You","7skDkzua18I9LWt0YFteWD","2017-04-17T15:31:59Z",240000,54,0.379,0.277,0,-9.799,0.0471,0.776,0.00118,0.371,0.0541,96.799
"159","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","Genesis","1z8VQNzZ8mETuKjW1szX1A","2017-04-17T15:31:59Z",184839,47,0.664,0.431,1,-10.739,0.211,0.55,2.51e-06,0.138,0.23,105.517
"160","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","Pearl","5A0GWSBESInDWVR8jADYpF","2017-04-17T15:31:59Z",228367,49,0.713,0.407,4,-10.495,0.0768,0.348,0.000243,0.359,0.145,102.987
"161","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","Soul[O]","7tL8vwBgzIcnOKqJhi4QEe","2017-04-17T15:31:59Z",132257,42,0.708,0.617,7,-8.064,0.425,0.00944,6.57e-05,0.355,0.93,190.094
"162","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","Life (feat. Dave B)","5uZVkcelWTKoiQhXPw3q5n","2017-04-17T15:31:59Z",249468,56,0.768,0.465,1,-8.175,0.416,0.39,0,0.224,0.469,127.013
"163","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","Paradise","3S9i92rB3Axp0tQEcRlNfz","2017-04-17T15:31:59Z",144796,44,0.64,0.372,11,-5.853,0.0302,0.5,0.856,0.0755,0.227,136.039
"164","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","Verse","0ZbUkWQTZOT6sA3cZFSGvV","2017-04-17T15:31:59Z",172066,51,0.652,0.268,8,-12.304,0.0564,0.884,0.000739,0.0918,0.391,129.899
"165","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","the place","2OlZIjqZIRgWU17CyUUHzI","2017-04-17T15:31:59Z",221306,47,0.714,0.479,10,-10.825,0.0493,0.0558,1.29e-05,0.119,0.577,159.951
"166","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","Khmlwugh","6BLLIBwjOGQwec6vcXwct3","2017-04-17T15:31:59Z",215335,51,0.663,0.189,5,-12.372,0.0398,0.753,0.0137,0.307,0.118,72.998
"167","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","Places","6GZztnaEIbtDSlR6HahENG","2017-04-17T15:31:59Z",302210,19,0.356,0.469,6,-8.403,0.12,0.361,0.882,0.396,0.238,85.228
"168","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","More Than This","0lHQlvQGxgpeljhWyw8TKs","2017-04-17T15:31:59Z",213664,56,0.588,0.278,0,-13.369,0.134,0.645,0.00331,0.0842,0.122,119.815
"169","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","Hipster Girl","6OBCkVPHqj9IrSUksESzre","2017-04-17T15:31:59Z",196000,56,0.706,0.369,2,-10.725,0.088,0.0698,0.0194,0.109,0.204,119.996
"170","Silk Sheets","37i9dQZF1DWVGy1YP1ojM5","spotify","Stay","4jkP364fRrDaIrQeuhVvVN","2017-04-17T15:31:59Z",220395,46,0.665,0.35,1,-14.303,0.0471,0.724,0.125,0.131,0.0697,122.017
"171","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","Temperature","0k2GOhqsrxDTAbFFSdNJjT","2017-01-25T17:06:03Z",218573,76,0.951,0.6,0,-4.675,0.0685,0.106,0,0.0712,0.813,125.04
"172","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","Gold Digger","1PS1QMdUqOal0ai3Gt7sDQ","2017-01-25T17:06:03Z",207626,76,0.638,0.699,1,-5.54,0.384,0.0223,0,0.0917,0.681,92.939
"173","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","Work It","3jagJCUbdqhDSPuxP8cAqF","2017-01-25T17:06:03Z",263226,71,0.884,0.677,1,-5.603,0.283,0.0778,0,0.0732,0.589,101.868
"174","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","Whatever You Like","3tvWMBIblzT5FSjKtIeRR1","2017-01-25T17:06:03Z",249533,74,0.68,0.687,9,-6.162,0.0709,0.0161,0,0.261,0.458,150.053
"175","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","Ride Wit Me","06iMqWThw4w8fTFyccvOwr","2017-01-25T17:06:03Z",291781,69,0.854,0.692,7,-6.625,0.0479,0.0668,0,0.247,0.758,101.865
"176","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","Yeah!","5rb9QrpfcKFHM1EUbSIurX","2017-01-25T17:06:03Z",250373,79,0.894,0.791,2,-4.699,0.112,0.0183,0,0.0388,0.594,105.018
"177","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","POWER","2gZUPNdnz5Y45eiGxpHGSc","2017-01-25T17:06:03Z",292093,77,0.538,0.912,0,-4.684,0.129,0.0178,0,0.689,0.58,154.042
"178","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","Smack That - Dirty","2kQuhkFX7uSVepCD3h29g5","2017-01-25T17:07:47Z",212360,70,0.937,0.738,5,-5.301,0.0478,0.292,0,0.106,0.91,118.994
"179","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","A Milli","6ScJMrlpiLfZUGtWp4QIVt","2017-01-25T17:06:03Z",221840,72,0.679,0.684,6,-8.559,0.278,0.0527,0.000895,0.177,0.754,151.748
"180","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","Get Busy","7C86DVl6REN8VPeGEMOf9q","2017-01-25T17:09:46Z",211666,66,0.735,0.824,10,-4.143,0.036,0.615,0,0.158,0.725,100.202
"181","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","SexyBack","0O45fw2L5vsWpdsOdXwNAR","2017-01-25T17:06:33Z",242733,75,0.967,0.583,7,-5.562,0.0789,0.0584,0,0.0519,0.965,117
"182","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","Tipsy - Radio Mix","2lVDc57IMK6nypg2iuEWVR","2017-01-25T17:10:17Z",243026,63,0.925,0.748,11,-5.572,0.278,0.0484,0,0.101,0.61,92.978
"183","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","Lose Control (feat. Ciara & Fat Man Scoop)","1ulAlG3x3jWtCCK2SI4qyL","2017-01-25T17:06:03Z",227893,57,0.901,0.812,4,-7.039,0.107,0.0324,0.00906,0.0493,0.803,125.462
"184","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","Ignition (Remix)","0nmxH6IsSQVT1YEsCB9UMi","2017-01-25T17:06:03Z",187733,22,0.787,0.527,1,-6.981,0.0512,0.0615,0,0.0656,0.828,133.107
"185","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","One, Two Step","7uKcScNXuO3MWw6LowBjW1","2017-01-25T17:06:03Z",203786,74,0.944,0.511,5,-10.96,0.161,0.042,0.00107,0.0379,0.842,113.046
"186","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","Say My Name","7H6ev70Weq6DdpZyyTmUXk","2017-01-25T17:06:03Z",271333,77,0.713,0.678,5,-3.525,0.102,0.273,0,0.149,0.738,138.009
"187","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","Get Low","0r2Bul2NuCViraT2zX1l5j","2017-01-25T17:06:03Z",334066,73,0.521,0.625,1,-7.47,0.067,0.0301,0,0.121,0.132,101.019
"188","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","Halo","4JehYebiI9JE8sR8MisGVb","2017-01-25T17:06:03Z",261640,80,0.508,0.72,11,-5.908,0.0628,0.272,0,0.0563,0.476,79.983
"189","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","Milkshake","4LmzPJDil70LpiApWfOI6O","2017-01-25T17:06:03Z",182813,62,0.887,0.774,1,-6.108,0.0434,0.00933,0.0213,0.159,0.823,113
"190","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","Dirt Off Your Shoulder","3IrkbGQCoEPAkzJ0Tkv8nm","2017-01-25T17:06:03Z",245173,56,0.765,0.646,1,-7.101,0.339,0.0361,1.25e-06,0.282,0.664,163.908
"191","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","Run the World (Girls)","1uXbwHHfgsXcUKfSZw5ZJ0","2017-01-25T17:06:03Z",236093,78,0.733,0.899,0,-4.237,0.143,0.00496,4.72e-05,0.372,0.746,127.086
"192","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","Hypnotize","6Tsu3OsuMz4KEGKbOYd6A0","2017-01-25T17:06:03Z",230000,71,0.895,0.694,9,-4.384,0.275,0.176,0,0.292,0.635,93.944
"193","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","Drop It Like It's Hot","2NBQmPrOEEjA8VbeWOQGxO","2017-01-25T17:06:03Z",266066,71,0.881,0.622,1,-4.149,0.215,0.187,0,0.103,0.645,91.989
"194","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","The Next Episode","4LwU4Vp6od3Sb08CsP99GC","2017-01-25T17:06:03Z",161506,73,0.916,0.906,3,-2.494,0.195,0.0279,0,0.0803,0.29,95.3
"195","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","Lean Back","2Ozc0me9PV5vlt8cokwdvI","2017-01-25T17:06:03Z",247426,59,0.698,0.922,1,-3.359,0.517,0.129,0,0.106,0.694,126.594
"196","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","Magic Stick","0aULRU35N9kTj6O1xMULRR","2017-01-25T17:06:03Z",359973,58,0.849,0.499,2,-7.872,0.271,0.117,4.97e-05,0.268,0.487,92.982
"197","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","Without Me","7lQ8MOhq6IN2w8EYcFNSUk","2017-01-25T17:06:03Z",290226,75,0.929,0.65,7,-2.882,0.0858,0.00348,0,0.308,0.656,112.249
"198","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","Move Ya Body","2ndnVdR8si7CW9T8vJRHyW","2017-01-25T17:06:03Z",232000,61,0.876,0.71,11,-6.446,0.0446,0.0234,0.000161,0.0573,0.829,121.072
"199","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","Me & U","7k6IzwMGpxnRghE7YosnXT","2017-01-25T17:06:03Z",192213,71,0.803,0.454,8,-4.802,0.0294,0.352,0,0.0655,0.724,99.99
"200","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","What's Luv? (feat. Ja-Rule & Ashanti)","2mKouqwAIdQnMP43zxR89r","2017-01-25T17:06:03Z",267093,71,0.835,0.707,8,-5.074,0.0598,0.0219,2.19e-05,0.108,0.92,93.955
"201","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","Don't Stop The Music","0ByMNEPAPpOR5H69DVrTNy","2017-01-25T17:06:03Z",267080,68,0.853,0.676,6,-5.533,0.0715,0.0446,3.37e-05,0.0514,0.558,122.65
"202","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","Let Me Blow Ya Mind","3RmKpob8xzv1pzHEQrMJah","2017-01-25T17:06:03Z",229933,66,0.909,0.539,8,-4.278,0.116,0.243,0,0.0674,0.873,90.038
"203","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","Hustlin'","3hQCHzkE5oSA3F1xM8bpcM","2017-01-25T17:06:03Z",254093,65,0.505,0.657,9,-7.254,0.288,0.0898,0,0.0606,0.656,135.995
"204","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","Money Maker","2JpUkUR0OsOlUUfm6iS8ic","2017-01-25T17:06:03Z",230613,60,0.571,0.613,1,-6.836,0.252,0.177,0,0.216,0.598,83.317
"205","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","Get Ur Freak On","6zsk6uF3MxfIeHPlubKBvR","2017-01-25T17:06:03Z",211120,72,0.797,0.75,0,-9.369,0.247,0.533,0.108,0.095,0.766,177.87
"206","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","Can't Tell Me Nothing","4ImL3v98u2BLkwnyQDjfRm","2017-01-25T17:06:03Z",271600,68,0.594,0.614,5,-6.091,0.0536,0.0121,0,0.823,0.107,79.968
"207","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","Turn Me On","0BBOLOV5JntPL3341swIre","2017-01-25T17:06:03Z",192106,63,0.677,0.682,9,-6.879,0.0361,0.0405,0,0.0351,0.884,106.279
"208","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","'Till I Collapse","4xkOaSrkexMciUUogZKVTS","2017-01-25T17:06:03Z",297893,79,0.572,0.853,1,-3.203,0.217,0.0757,0,0.0798,0.0995,171.297
"209","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","In Da Club","4RY96Asd9IefaL3X4LOLZ8","2017-01-25T17:06:03Z",193466,73,0.865,0.73,6,-2.813,0.373,0.283,0,0.0753,0.817,90.096
"210","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","My Chick Bad","3bMNprrp2JDKZsGbiXpsJl","2017-01-25T17:06:03Z",216933,64,0.66,0.72,1,-6.64,0.381,0.187,0,0.509,0.717,84.707
"211","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","Hot In Herre","04KTF78FFg8sOHC1BADqbY","2017-01-25T17:06:03Z",228226,67,0.965,0.736,9,-5.005,0.144,0.218,0,0.0595,0.912,107.07
"212","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","Survivor","2Mpj1Ul5OFPyyP4wB62Rvi","2017-01-25T17:06:03Z",254026,73,0.514,0.911,1,-2.027,0.41,0.0559,0,0.775,0.614,161.109
"213","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","99 Problems","7sLpSWxQazJzDVG6YGzlVs","2017-01-25T17:06:03Z",234626,58,0.518,0.893,6,-4.27,0.357,0.00623,0,0.106,0.529,93.262
"214","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","Drop It Like It's Hot","4Tyv7nnNTHC6mR1pTubIrw","2017-01-25T17:06:03Z",269769,60,0.912,0.553,1,-4.716,0.205,0.188,0,0.102,0.617,91.991
"215","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","Buy U a Drank (Shawty Snappin')","2aIdVb8v9KTpEZnftkz2mD","2017-01-25T17:09:35Z",227960,76,0.451,0.55,1,-8.137,0.262,0.0108,0,0.0737,0.603,80.001
"216","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","Hey Ya! - Radio Mix / Club Mix","5WQ1hIc5d2EVbRQ8qsj8Uh","2017-01-25T17:06:03Z",235213,73,0.719,0.967,0,-2.435,0.0552,0.0588,0.000249,0.206,0.963,79.505
"217","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","Crazy In Love","5IVuqXILoxVWvWEPm82Jxr","2017-01-25T17:06:03Z",236133,79,0.646,0.77,2,-6.596,0.226,0.00249,0,0.0715,0.687,99.165
"218","Throwback Workout","37i9dQZF1DX8CwbNGNKurt","spotify","Hollaback Girl","6RcQOut9fWL6FSqeIr5M1r","2017-01-25T17:06:03Z",199906,72,0.92,0.918,10,-2.072,0.0887,0.38,2.71e-06,0.0289,0.909,110.02
